genes_ens	genes_symb	DMSO_24h_1	DMSO_24h_2	DMSO_24h_3	DMSO_24h_4	Enz_1uM_24h_1	Enz_1uM_24h_2	Enz_1uM_24h_3	Enz_1uM_24h_4	siCon_48h_1	siCon_48h_2	siCon_48h_3	siCon_48h_4	siAR_48h_1	siAR_48h_2	siAR_48h_3	siAR_48h_4
ENSG00000159069	FBXW5	114.682274	149.9591664	154.7820507	189.835511	139.1596013	135.628825	131.2998108	158.8664025	153.8807782	158.5224869	135.5692979	227.6559123	143.5143565	178.0809883	59.84830523	151.425589
ENSG00000159079	C21ORF59	52.37382235	27.3137193	28.66985712	26.23886006	28.07514553	22.98442684	25.46082672	24.39054962	36.96918984	40.76128952	32.87453694	43.38573407	30.68758693	38.58532866	43.15793628	31.65429152
ENSG00000159082	SYNJ1	26.23513753	21.41730357	20.10994068	17.25777373	17.58171242	19.87842321	16.63316782	18.55517619	19.8466177	17.46094565	22.3404361	16.21005449	18.06738422	11.16767745	23.7022991	16.14117643
ENSG00000159086	PAXBP1	62.98362061	53.33403127	51.18360995	47.81107722	55.94181225	57.60601393	54.73148518	50.48581507	50.31145384	40.41779551	55.21497304	32.97633633	52.85384041	39.98964738	74.36596342	48.86317223
ENSG00000159110	IFNAR2	18.51892061	16.01542594	17.29572158	17.16972386	15.49692439	15.77849842	15.05348149	15.47357449	12.28600144	16.1442186	14.35080405	16.13059343	12.45840524	15.38063361	12.24618787	15.82714576
ENSG00000159111	MRPL10	48.32280846	45.38338039	56.10849339	55.29531582	49.44422288	46.38298749	49.20258303	50.1579851	54.92565347	60.22595025	54.04451739	55.54327493	52.04485306	61.12130052	33.08445916	56.14868377
ENSG00000159128	IFNGR2	38.67753731	37.58489508	40.57165875	37.68534263	37.97788869	38.51444497	39.30631279	39.66742613	39.63764264	44.13898065	41.37306275	41.24028568	54.68754508	64.66553348	53.92273045	55.58342857
ENSG00000159131	GART	165.6093057	164.0344813	165.1008541	152.2382182	151.7378224	160.6010942	156.9000216	148.9659375	155.0482263	147.4161805	157.9606233	149.5456987	144.1615463	133.8783847	162.1632297	154.5658957
ENSG00000159140	SON	335.8483415	372.8817222	351.1910924	333.0045931	365.428596	400.9643615	384.0031621	364.3502264	319.7695939	295.862843	331.3407276	250.1433898	335.0286292	237.6642254	432.3694394	272.9554582
ENSG00000159147	DONSON	39.15980087	17.04254352	17.64749896	16.46532493	17.19950128	17.10372664	14.86763604	13.63772667	13.342264	12.82377648	13.23123778	11.2834693	9.222455826	7.289082884	50.36738559	10.36301211
ENSG00000159166	LAD1	127.7998427	191.386242	185.0935357	197.6719491	172.0297593	162.5889365	162.0107715	158.0140446	207.3054269	217.0309671	181.5732938	220.7428008	151.5502975	168.5851188	84.04440222	147.657221
ENSG00000159167	STC1	1.639696096	0.874952011	0.87944347	1.144648257	2.258520371	2.981763482	1.997838593	3.016035705	0.389149367	1.030482038	0.916008769	0.317844206	0.970784824	1.939297281	2.172710751	0.62806134
ENSG00000159176	CSRP1	142.074844	177.7293824	190.5460852	189.7474611	195.3098923	197.0448701	202.1069274	201.5498643	174.5056946	168.8273073	169.5125117	197.6990959	199.3884163	213.8576795	109.228095	209.08162
ENSG00000159182	PRAC1	143.8109929	104.0432065	134.6134805	119.3956182	120.2575231	101.7526788	132.1825767	107.9216255	134.4233098	157.9499969	136.2308597	105.8421205	184.826644	256.6559643	175.5945325	141.5022198
ENSG00000159184	HOXB13	241.8069477	334.5740407	325.92175	385.0420638	357.2631761	361.8701292	354.8718878	402.3129367	311.3194934	314.7550137	288.4409836	412.5617789	390.9026891	425.1742108	232.2825312	435.2465084
ENSG00000159199	ATP5G1	137.059303	121.7704951	152.4954977	145.1061791	122.2033253	107.5091389	125.306295	115.1994508	154.9926335	167.9685723	148.1389737	164.9611427	140.602002	196.0696424	74.56348258	152.2420688
ENSG00000159200	RCAN1	15.62533926	14.53181166	14.89190943	13.55967936	12.89093935	13.87348287	13.00918154	12.98206673	18.23442747	16.2014676	16.99705161	18.51442498	14.13031244	17.52054785	20.04819465	19.34428926
ENSG00000159202	UBE2Z	90.08683255	113.7437614	118.5489798	113.5843271	104.2046552	103.947588	113.8303384	113.9536969	105.0147362	96.12107459	105.8499022	103.0609837	102.4717314	99.23852294	66.86023538	104.8862437
ENSG00000159208	CIART	3.761655749	6.84745052	6.566511243	6.163490617	5.976392365	6.004940345	6.690436219	5.507543462	7.004688601	6.411888239	5.496052616	9.455865117	6.525831316	7.155338244	5.629296036	5.150102986
ENSG00000159210	SNF8	101.9505161	62.69221365	79.85346708	81.97442521	69.63192035	63.5695409	75.17448474	70.35231113	101.9571341	116.5589683	104.5267785	101.7896068	109.1593602	136.4864052	103.8950777	130.9507893
ENSG00000159214	CCDC24	8.005575055	13.20036295	14.36424334	17.78607292	12.64771407	12.42401451	13.98487015	17.11272433	12.1748159	10.93455941	10.22876459	17.64035341	11.21795796	14.57816577	5.728055616	15.07347215
ENSG00000159216	RUNX1	2.604223211	2.054235156	1.465739117	1.937097051	1.320365755	1.780775413	1.533224967	1.442451859	1.778968534	1.431225053	1.882906915	1.589221028	1.024717314	0.73559552	0.888836216	0.62806134
ENSG00000159228	CBR1	93.46267745	87.30499413	105.4159573	99.93659786	86.24073169	84.6075388	87.71905265	88.71078934	94.39651781	102.6474608	96.89337204	99.80308056	90.87624601	114.4854119	62.61357345	89.18471024
ENSG00000159231	CBR3	11.38141996	10.30921717	11.25687642	12.9433303	11.81379886	11.63716026	11.38303384	12.3264068	8.950435435	9.331587348	9.46542395	8.740715654	10.4629031	13.50820865	11.94990913	9.295307828
ENSG00000159239	C2ORF81	3.954561172	4.869298147	5.335290385	6.251540483	5.559434758	5.13525933	4.553213538	6.228769392	4.780977934	5.266908196	4.02026071	5.323890444	5.608978982	6.620359684	1.876432012	4.961684584
ENSG00000159247	TUBBP5	4.051013883	5.706208766	5.980215596	5.811291153	6.150124701	5.922113582	5.29659534	7.146693302	5.948426034	6.125643229	3.969371334	5.403351495	5.716843963	5.149168643	3.061546967	6.092194995
ENSG00000159256	MORC3	32.11875293	26.89526399	24.80030585	22.01246649	32.93965094	32.92363844	29.595888	28.58677321	27.0180846	22.67060485	30.22828939	21.53394493	34.94825366	23.27156737	63.20613093	34.04092461
ENSG00000159259	CHAF1B	53.24189675	60.56189571	57.33971424	56.26386435	58.58254376	60.50495065	55.98594197	53.63298276	49.19959851	46.54343874	44.07019968	47.67663084	41.85161241	49.55238915	41.28150426	43.08500791
ENSG00000159263	SIM2	20.83378569	21.07493104	21.5756798	22.71686542	22.55045724	24.18541491	23.27714268	27.6032833	12.1748159	13.73976051	14.65614031	16.8457429	21.68086107	18.12239873	19.45563718	22.86143277
ENSG00000159267	HLCS	52.66318048	60.75210267	63.02678202	58.11291153	64.4894432	62.98975355	62.86222364	67.46740741	46.41996017	45.34120969	55.31675179	49.82207923	58.03135947	50.88983555	60.53962228	57.71883712
ENSG00000159314	ARHGAP27	9.452365728	13.20036295	13.01576336	15.40872654	18.1376559	16.7310062	19.18854277	20.12876003	7.727394568	7.49961928	8.600304556	8.899637757	11.97301283	11.83640065	6.221853514	13.56612494
ENSG00000159322	ADPGK	63.65878959	71.40369236	69.59329326	64.62860161	55.31637584	55.82523852	54.452717	52.78062485	58.65036884	56.73376112	56.43631807	53.23890444	51.12800072	54.50094083	44.14553207	48.36072316
ENSG00000159335	PTMS	323.4059417	425.4549256	410.1724344	527.5947968	472.9689121	396.9058501	374.1998146	548.6562344	387.5371765	363.1876695	315.0052379	629.3315271	365.6083512	461.0177743	146.3616969	491.3951922
ENSG00000159346	ADIPOR1	104.4582866	127.8951592	132.385557	124.6786102	123.1414799	123.2048105	124.3770678	111.7900191	119.3576701	113.9827633	112.9235255	105.126971	146.2649135	148.2559335	93.52532186	129.1922176
ENSG00000159348	CYB5R1	38.77399003	40.47604085	47.02091086	43.93688311	38.42959277	38.84575203	37.02970602	40.65091603	41.63898224	41.84902056	39.38837708	47.67663084	32.95275152	39.32092418	29.72663345	35.8623025
ENSG00000159352	PSMD4	170.4319412	160.6107561	169.2049236	179.1814772	162.4744808	151.7800439	157.9686329	158.6697045	212.4199615	236.8963708	219.2314321	260.2349433	178.6244076	252.1755189	154.3612229	195.2642705
ENSG00000159363	ATP13A2	32.31165835	51.73629282	49.7765004	58.7292606	54.96891117	54.04446311	52.9659534	65.63155959	46.69792401	43.45199262	45.44421283	65.55536741	46.59767154	49.55238915	18.07300306	43.71306925
ENSG00000159377	PSMB4	294.4701282	271.2731648	318.3585361	303.1556885	266.3664179	250.7166128	289.686596	262.8540683	349.3449458	376.6984341	361.976132	373.5464026	317.1769749	422.6330626	235.9366356	311.9580674
ENSG00000159387	IRX6	1.446790673	1.940110981	2.052034763	1.584897587	1.563591026	1.697948649	1.068611341	1.901413814	1.778968534	0.744237028	2.239132547	1.11245472	2.049434628	1.203701761	0.592557477	1.507347215
ENSG00000159388	BTG2	17.74729892	24.4986563	23.10004848	21.2200177	28.90906074	27.95403264	28.48081529	26.29196343	40.52712691	37.15460239	42.64529715	42.82950671	54.36395013	63.26121476	37.82491898	52.6943464
ENSG00000159399	HK2	58.6432486	55.9969287	52.59071951	59.52170939	46.97722371	47.70821571	47.6228967	47.46977936	49.97789724	51.46685292	58.42100373	62.53584745	37.32128323	38.7190733	51.7500197	40.44715028
ENSG00000159403	C1R	3.568750326	2.510731857	3.165996492	4.050293834	4.690773077	4.431231841	4.506752175	4.261789584	2.3348962	2.976948111	2.086464419	2.383831542	5.285384041	6.754104324	5.234257718	3.517143503
ENSG00000159423	ALDH4A1	12.92466334	16.73821238	18.52694243	23.42126435	14.4197839	14.37044345	14.68179059	14.22782061	18.62357684	15.62897758	15.36859157	28.68543956	11.91908034	13.24071937	3.752864024	13.5033188
ENSG00000159433	STARD9	2.604223211	2.815062991	2.579700845	3.433944772	2.64073151	3.520137444	3.763370373	3.409431667	1.778968534	0.744237028	1.628460034	0.794610514	2.48089455	1.404318721	1.678912853	2.135408555
ENSG00000159445	THEM4	56.81064708	45.07904926	46.25872652	43.76078338	46.87298431	45.9274403	44.23121722	39.99525609	53.25787047	54.78729504	56.02920306	46.24633192	45.68081921	51.42481411	63.50240967	45.471641
ENSG00000159459	UBR1	49.38378829	43.44326941	43.38587785	42.70418499	45.30939328	51.39400668	44.32413995	43.60138574	45.03014101	36.12412035	51.60182734	40.28675306	43.84711454	31.09562882	68.24286949	42.8965895
ENSG00000159461	AMFR	87.38615662	103.2443373	107.467992	116.2258231	101.8766419	106.4738043	106.210675	109.1673793	111.1299406	106.082401	110.9897292	129.4420527	90.98411099	99.23852294	80.19277862	102.8136413
ENSG00000159479	MED8	43.21081475	41.1607859	49.24883432	43.76078338	40.13216966	40.46087391	41.21122865	39.60186013	63.04219741	59.42446422	58.52278248	61.42339273	55.22686998	59.38262019	42.36785964	49.5540397
ENSG00000159556	ISL2	1.446790673	2.016193764	1.465739117	2.289296515	3.231421453	1.94642894	3.252295384	3.737261635	3.279973234	2.805201105	3.918481958	2.622214696	3.559544354	5.015424003	1.876432012	3.454337369
ENSG00000159579	RSPRY1	51.21638981	44.81275951	43.1513596	44.46518231	48.74929354	49.19909745	46.97243762	37.96271029	35.19022131	29.94122812	35.62256325	28.04975115	72.1616719	62.057513	98.36454126	60.73353155
ENSG00000159588	CCDC17	1.350337961	0.989076186	0.938073035	1.937097051	0.729675812	1.076747924	1.579686329	0.983489904	2.056932367	1.030482038	1.272234402	1.748143131	1.024717314	1.337446401	0.888836216	1.193316545
ENSG00000159592	GPBP1L1	84.58902799	84.6420967	81.61235402	86.20081878	91.97389878	94.5467504	97.33655471	90.48107116	107.3496324	112.9522812	119.3355869	92.17481963	115.0919341	115.3547521	129.7700876	111.1668571
ENSG00000159593	NAE1	177.5694419	129.9874357	125.8776753	112.0874794	116.6091441	113.0171186	120.8460042	104.8400238	154.3255203	143.8094934	160.0470878	123.8797791	127.3885419	118.2302618	189.0258353	115.7517049
ENSG00000159596	TMEM69	76.19764209	70.14832644	70.29684804	66.38959893	70.67431436	67.50381216	71.17880755	58.15703632	70.38044261	73.10697573	79.69276293	61.50285379	71.0830221	68.34351108	76.73619333	62.86894011
ENSG00000159658	EFCAB14	120.1800785	110.7765329	108.3474355	95.7102043	111.7446386	120.5543541	113.4121862	118.6088824	137.2029482	131.1002149	147.5791906	125.8663054	127.9817993	108.1994138	146.7567353	123.4140533
ENSG00000159674	SPON2	588.8438037	712.2870196	754.2693494	975.7686146	583.0457203	543.6748748	550.6600699	727.7825289	541.0288053	563.272932	491.5404835	858.2588162	746.479597	979.345127	307.9323691	922.4964958
ENSG00000159685	CHCHD6	14.66081215	13.50469408	15.41957551	15.84897587	13.16891108	11.55433349	15.00702013	14.3589526	18.06764917	23.12859686	17.6586135	20.58041231	15.47862469	20.26231297	9.777198378	18.33939112
ENSG00000159692	CTBP1	234.380089	244.7583147	248.2962064	302.3632397	261.8493771	253.2842424	256.9313354	311.7007336	235.9912945	251.2086214	225.5926041	320.9431866	253.2130415	304.7371624	160.2867977	297.8894934
ENSG00000159708	LRRC36	0.964527115	0.989076186	1.113961729	0.968548526	0.938154615	0.993921161	1.115072703	0.458961955	3.1687877	2.976948111	2.493579428	2.304370491	1.078649804	0.73559552	1.678912853	1.004898144
ENSG00000159720	ATP6V0D1	137.6380193	126.4495863	143.1733969	145.3703287	131.9323361	122.1280626	132.089654	131.2631192	162.0529149	173.2927295	160.5559815	192.7725107	144.7548037	158.9555047	105.9690289	162.2282441
ENSG00000159733	ZFYVE28	1.736148807	2.853104383	2.403812151	3.345894906	2.571238576	2.153495848	2.555374945	3.999525609	1.667783	1.946466073	1.67934941	1.827604182	2.696624511	3.276743682	1.876432012	3.579949636
ENSG00000159753	CARMIL2	3.568750326	2.472690465	2.227923457	1.672947453	2.605985043	2.650456428	2.137222681	2.622639744	1.111855333	1.431225053	0.407115009	0.874071565	2.103367118	3.477360642	0.691317057	2.700663761
ENSG00000159788	RGS12	16.01115011	21.53142775	19.52364503	22.10051636	23.55810479	25.46922974	25.83251762	30.02922507	10.5070329	12.07953945	10.89032648	15.33598292	18.82243908	15.04627201	15.40649441	24.24316771
ENSG00000159792	PSKH1	46.1043961	60.67601988	61.50241334	72.64113942	65.67082308	70.40274888	66.99728491	86.08814959	54.25854027	56.61926311	50.27870356	75.88530409	68.60212755	69.14597892	34.86213159	70.78251299
ENSG00000159840	ZYX	31.15422582	40.89449616	42.56506395	52.38967025	61.04954294	56.65350615	61.4219214	74.15513876	24.3496318	23.64383788	23.00199799	35.59855103	54.84934255	67.27355396	29.13407598	63.93664438
ENSG00000159842	ABR	45.91149068	69.69182973	73.1696967	76.07508419	73.87098935	80.05206681	77.59047559	86.28484757	62.59745528	66.40884248	58.72633999	66.34997792	80.03581548	71.68712708	55.20660498	73.16914608
ENSG00000159873	CCDC117	86.90389307	63.68128983	63.31992984	60.31415818	61.77921875	65.5987966	65.51052131	60.32071411	109.6845286	103.3916979	109.2086011	103.617211	102.5795964	86.46590981	132.732875	105.1374683
ENSG00000159882	ZNF230	1.350337961	2.130317939	2.052034763	0.616349062	1.424605157	1.822188794	2.044299956	1.966979808	1.8345613	1.946466073	1.67934941	1.827604182	1.995502138	1.538063361	2.864027808	2.323826957
ENSG00000159884	CCDC107	9.163007593	9.510347944	10.37743295	11.8867319	10.42394017	9.359424262	10.50026795	10.35942699	16.67783	16.0869696	12.56967589	15.81274923	13.53705504	15.58125057	11.25859207	10.86546118
ENSG00000159885	ZNF222	1.25388525	1.521655671	1.289850423	1.320747989	1.320365755	1.200988069	1.347379516	1.180187885	2.279303434	1.488474056	2.290021923	0.953532617	2.049434628	2.206786561	2.864027808	2.072602421
ENSG00000159915	ZNF233	3.954561172	3.537849435	2.931478233	2.377346381	2.362759772	1.822188794	2.880604483	2.425941763	4.558606867	4.350924162	4.27470759	3.893591519	3.128084432	2.273658881	5.135498138	2.512245359
ENSG00000159917	ZNF235	5.594257267	2.168359331	1.876146069	2.289296515	2.154280969	2.277735993	2.183684044	1.901413814	2.946416634	2.003715075	4.325596966	1.748143131	1.510109726	2.273658881	7.308208889	2.072602421
ENSG00000159958	TNFRSF13C	1.736148807	2.891145775	3.048737363	3.962243968	2.953449715	3.354483917	2.927065846	3.802827629	1.111855333	1.946466073	1.068676898	1.748143131	1.348312255	0.3343616	1.283874535	1.821377885
ENSG00000160007	ARHGAP35	70.21757398	104.4997032	102.6603677	103.3705426	120.8829595	138.1136279	125.9567541	136.7706626	93.34025525	93.60211849	84.37458553	91.93643647	90.3908536	71.4196378	69.03294613	88.61945504
ENSG00000160014	CALM3	279.1341471	348.3830659	329.9085604	370.9540853	334.2610148	339.7967968	327.6455293	378.0535191	334.1681205	339.4293337	317.0917023	450.7030836	336.1612115	375.9561833	194.7538909	436.8166618
ENSG00000160049	DFFA	93.75203558	99.28803254	100.608333	96.67875282	91.55694117	93.34576233	92.17934346	95.2673887	108.2947095	101.5597298	97.24959768	93.3667354	88.34141897	91.14697221	95.99431135	93.07869055
ENSG00000160050	CCDC28B	8.873649458	9.548389336	11.19824685	11.79868204	9.520532023	9.525077789	9.524579339	9.966031027	9.784326935	10.01857537	10.22876459	10.64778089	12.1348103	16.65120769	7.703247207	12.68683906
ENSG00000160051	IQCC	12.34594707	10.53746552	13.602059	12.85528043	10.63241898	10.22910528	10.82549749	10.42499298	9.228399268	11.44980043	10.6358796	9.535326168	8.952793375	11.50203905	10.46851544	10.11178757
ENSG00000160055	TMEM234	9.452365728	10.1570516	12.07769032	11.8867319	8.790856211	10.89171938	11.89410883	11.53961487	12.23040867	16.1442186	13.23123778	18.35550287	10.35503812	12.63886849	6.221853514	11.30510412
ENSG00000160058	BSDC1	49.86605185	55.9969287	57.39834381	61.19465684	61.29276821	64.85335573	62.5369941	68.97542526	54.64768964	55.53153207	53.99362801	70.72033575	60.40438904	64.33117188	48.29343441	80.70588216
ENSG00000160062	ZBTB8A	13.4069269	11.45045892	9.849766864	7.924487936	11.91803826	10.60182571	9.199349801	8.982541123	9.784326935	8.759097327	8.54941518	7.866644089	8.089873532	8.425912325	12.04866871	9.923369168
ENSG00000160072	ATAD3B	52.66318048	68.96904329	72.11436454	81.35807615	64.66317553	60.91908447	60.26038733	69.36882123	57.70529181	51.69584893	48.09046039	73.5809336	48.91676862	51.42481411	28.34399934	43.65026311
ENSG00000160075	SSU72	325.4314486	270.32213	283.5912043	268.9042906	257.7840404	241.0672948	265.3873033	244.4300241	333.1118579	362.3289345	335.8189927	328.5714475	326.7769582	400.565197	342.0044241	325.2101617
ENSG00000160087	UBE2J2	87.67551476	89.16902232	89.82049307	108.7415845	83.66949311	82.3298028	85.25660043	93.82493684	86.83590155	102.3612158	90.1759744	121.1781034	93.73466799	122.1757287	59.55202649	106.0167541
ENSG00000160094	ZNF362	21.41250195	33.55250755	34.3569249	34.95579679	33.91255203	36.89932309	34.9389447	42.81459382	33.91158767	33.31891924	32.67097944	41.79651304	33.11454899	37.44849922	20.24571381	33.28725101
ENSG00000160111	CPAMD8	0.578716269	0.722786444	1.113961729	0.968548526	1.667830427	1.532295123	1.533224967	1.573583846	0.6671132	0.400743015	0.407115009	1.032993668	1.078649804	1.203701761	1.382634114	0.753673608
ENSG00000160113	NR2F6	51.1199371	59.42065396	59.15723075	96.06240376	62.50889456	57.60601393	48.41273986	74.08957276	65.59946468	59.13821921	56.63987557	123.3235518	43.25385715	60.25196036	19.45563718	47.73266182
ENSG00000160124	CCDC58	80.05575055	52.23083091	52.47346038	46.0500799	50.03491282	47.79104247	46.13613309	39.73299212	72.65974604	72.3054897	70.27822836	62.85369166	56.1976548	69.4134682	79.50146156	51.62664213
ENSG00000160131	VMA21	102.5292323	93.16336846	92.40019392	84.17567186	92.04339172	94.5467504	87.76551401	80.38390815	105.070329	97.72404665	113.5850874	87.40715654	111.7481197	94.4237159	143.2013904	88.5566489
ENSG00000160145	KALRN	0.289358135	1.407531496	0.762184341	1.232698123	2.571238576	3.230243772	2.601836307	3.147167693	1.111855333	0.629739023	0.865119393	0.317844206	3.613476844	4.814807043	5.629296036	2.386633091
ENSG00000160172	FAM86C2P	19.00118417	20.92276548	22.51375283	23.42126435	20.74364094	20.99658452	23.41652677	24.84951157	16.95579384	16.0869696	16.13193222	18.59388603	16.88086944	19.45984513	12.64122619	16.95765617
ENSG00000160179	ABCG1	11.09206182	10.95592083	13.13302249	11.09428311	17.13000835	19.42287601	16.12209283	20.78441997	11.1741461	7.614117284	11.14477336	13.42891769	27.34377254	32.16558594	23.10974162	36.49036384
ENSG00000160180	TFF3	1.446790673	1.407531496	1.876146069	0.88049866	1.563591026	1.118161306	1.300918154	1.114621891	1.667783	1.373976051	2.035575043	1.907065234	2.42696206	3.142999042	1.481393694	1.821377885
ENSG00000160182	TFF1	3.85810846	3.575890827	5.218031255	5.01884236	6.740814644	4.431231841	6.132899867	7.015561315	1.8345613	0.973233036	1.781128163	1.509759977	0.970784824	1.069957121	1.580153273	1.318928813
ENSG00000160188	RSPH1	10.70625098	8.863644284	8.618546006	7.572288473	9.138320884	8.655396774	9.803347515	9.310371091	9.117213735	10.5910654	8.244078924	8.343410397	6.741561277	6.553487364	4.542940661	7.976379015
ENSG00000160190	SLC37A1	33.37263818	42.75852436	39.22317876	48.42742628	51.11205331	50.81421934	48.59858531	56.51788648	53.25787047	54.78729504	46.00399597	57.37087911	56.30551978	60.51944964	45.82444492	70.59409459
ENSG00000160191	PDE9A	41.9569295	48.54081591	48.89705693	46.57837909	27.03275151	23.85410785	26.57589943	25.6363035	37.63630304	44.53972366	39.1339302	41.08136357	24.43141807	33.3692877	26.36880775	28.57679096
ENSG00000160193	WDR4	15.62533926	19.70544094	18.64420156	21.66026703	19.00631758	20.74810423	19.1420814	21.57121189	15.06563977	18.60592569	17.60772412	19.46795759	16.07188208	16.78495233	11.85114955	21.29127942
ENSG00000160194	NDUFV3	115.9361592	104.9561999	110.3994703	101.4334456	101.2164591	101.6284387	97.94055243	93.1692769	101.6235775	116.5017193	97.24959768	106.3188868	113.6357569	134.0790017	92.53772607	125.8006863
ENSG00000160199	PKNOX1	26.91030651	29.1397061	29.08026407	27.47155818	27.97090613	26.58739105	28.06266303	24.91507757	23.79370414	23.12859686	26.81870119	20.73933442	27.99096242	28.95571458	28.5415185	24.43158612
ENSG00000160200	CBS	149.0194393	171.37647	181.6343913	201.7222429	181.6545307	171.534227	191.0955845	200.9597704	128.2525127	135.5083881	122.6433963	144.1423472	150.9031076	171.2600116	96.98190715	165.933806
ENSG00000160201	U2AF1	105.5192664	90.46242964	89.76186351	90.16306274	88.91620966	80.79750768	85.1636777	85.43248966	99.17749575	109.0021001	95.31580139	105.6831984	93.03354562	118.9658573	87.59974709	117.6358889
ENSG00000160207	HSF2BP	1.25388525	2.130317939	1.934775634	1.496847721	1.945802165	1.780775413	1.626147692	2.032545802	1.890154067	2.347209088	1.577570658	1.827604182	2.049434628	2.073041921	2.567749069	3.203112833
ENSG00000160208	RRP1B	108.4128477	107.390849	100.4910738	108.1252354	98.64522049	102.4981197	97.38301608	104.1187978	68.21232471	70.24452562	72.72091841	75.09069358	80.08974797	63.99681028	82.76052769	73.86001355
ENSG00000160209	PDXK	121.1446057	163.616026	165.2767428	192.7411566	162.0922697	160.7253343	156.2031012	194.272039	173.2826537	181.4793368	166.6118173	224.4774702	156.997479	175.3392231	95.30299429	165.9966121
ENSG00000160211	G6PD	53.6277076	81.67486814	82.49179749	90.25111261	91.07049063	87.34082199	94.31656614	93.49710687	80.33154785	86.21699722	73.5860378	88.59907231	77.93244836	83.18916613	37.42988066	85.98159741
ENSG00000160213	CSTB	148.440723	154.2578437	165.1594837	156.5526617	146.1783877	125.8966803	151.3711195	137.9508505	174.6168801	184.8570279	167.6296048	161.7827007	160.9884833	207.8391707	115.0549102	154.251865
ENSG00000160214	RRP1	66.55237094	63.11066896	69.82781152	73.60968794	59.34696604	55.61817161	58.77362373	58.28816831	63.65371784	72.07649369	63.15371571	94.32026801	55.38866745	76.30131716	40.39266805	65.2555732
ENSG00000160216	AGPAT3	150.4662299	183.6257981	186.7351635	194.8543534	187.6656696	190.5429692	192.2571186	214.2696671	201.3570009	216.0577341	203.252168	223.7623207	181.644627	178.7497115	130.4614046	202.6125882
ENSG00000160218	TRAPPC10	26.71740109	39.82933719	38.34373529	37.94949223	38.56857864	45.9274403	43.06968316	47.01081741	35.46818514	31.20070616	32.92542632	31.78442056	35.75724101	27.88575746	34.07205495	32.21954673
ENSG00000160221	C21ORF33	108.2199423	90.84284356	110.0476929	108.1252354	91.27896944	91.56498692	95.57102293	97.56219847	97.67649105	115.5284863	103.2036547	123.3235518	110.7773349	140.2981274	85.1307576	124.9842066
ENSG00000160223	ICOSLG	6.944595228	9.320140985	10.02565556	11.35843271	10.31970077	8.8210503	8.781197537	11.01508692	5.503683901	8.072109301	5.852278248	9.61478722	6.687628786	5.015424003	4.345421502	6.971480871
ENSG00000160226	C21ORF2	12.92466334	11.5645831	13.19165205	17.16972386	13.13416462	11.96846731	12.21933837	16.71932837	11.1741461	12.53753147	11.24655211	17.08412605	14.61570485	19.19235585	7.209449309	13.62893107
ENSG00000160229	ZNF66	2.121959653	4.526925621	3.928180833	2.993695443	3.822111396	5.590806528	3.902754461	4.983015513	1.612190234	2.175462081	2.035575043	1.748143131	1.725839687	0.46810624	0.888836216	2.449439225
ENSG00000160233	LRRC3	4.919088287	8.7875615	8.677175571	10.12573459	8.269659203	8.655396774	7.108588483	11.14621891	4.892163467	5.037912188	3.816703205	5.880117804	8.305603493	6.887848964	4.542940661	6.971480871
ENSG00000160256	FAM207A	19.96571128	23.28133177	24.50715803	30.37720376	22.89792191	22.03191906	25.18205855	25.70186949	25.79504374	29.71223211	22.64577235	32.97633633	22.5977134	37.78286082	11.06107291	28.01153575
ENSG00000160271	RALGDS	53.72416031	69.61574695	79.03265317	88.04986596	70.9522861	70.15426859	72.61910979	78.41692834	53.81379814	56.10402209	47.78512413	60.15201591	63.370676	57.71081219	32.78818042	65.0671548
ENSG00000160284	SPATC1L	17.84375163	23.96607682	25.44523107	27.99985738	22.68944311	19.62994292	20.3965382	20.522156	26.8513063	29.4259871	26.86959057	35.51908998	20.06288636	27.95262978	11.94990913	25.12245359
ENSG00000160285	LSS	99.34629285	124.3573097	135.6688126	163.7727507	115.2887783	114.7150673	114.7131043	140.4423583	126.8071008	139.0578262	120.9131576	167.6628185	86.56164679	89.54203653	39.70135099	100.4270082
ENSG00000160293	VAV2	23.63091432	36.74798446	36.11581184	43.67273352	36.24056533	38.88716541	34.14910153	42.22449988	22.95981264	23.75833589	21.98421046	29.87735533	31.82016923	27.81888514	22.12214583	32.59638353
ENSG00000160294	MCM3AP	73.11115532	95.17956223	96.85604083	103.4585925	92.84256046	99.93049002	96.22148201	104.7744578	90.72739521	91.36940741	88.80196125	90.18829334	89.36613628	83.38978309	75.55107838	85.4163422
ENSG00000160298	C21ORF58	24.69189415	28.11258852	26.79371105	33.1067496	28.631089	29.11360733	26.90112896	30.750451	19.62424664	20.32339576	20.45752918	24.31508173	16.88086944	19.12548353	11.45611123	22.67301436
ENSG00000160299	PCNT	48.12990304	78.59351541	68.30344284	75.19458553	75.64305918	85.64287334	80.23877326	90.0876752	57.09377138	54.27205402	55.16408366	59.75471065	58.24708943	44.60383747	47.10831946	61.7384297
ENSG00000160305	DIP2A	46.00794339	55.35022503	49.24883432	54.0626177	48.29758946	54.2929434	49.94596483	54.09194472	49.75552617	52.55458396	53.68829176	46.08740981	41.68981493	31.16250114	38.02243814	44.27832445
ENSG00000160310	PRMT2	51.40929523	50.74721663	48.36939085	52.74186971	46.62975903	45.26482619	47.66935806	49.69902315	57.48292074	60.45494626	55.46941992	66.82674423	47.9459838	53.76534531	36.7385636	50.11929491
